,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,shuffle
298,10,29,0.028193244901873794,0.99025,8.67950439453125,253.77762651443481,0.001,100,False
299,10,30,0.02738650187908206,0.9904666666666667,8.753802061080933,262.643269777298,0.001,100,False
300,11,1,0.9597495655218761,0.6787166666666666,8.304096460342407,8.858967781066895,0.001,1000,True
301,11,2,0.5363684147596359,0.7994166666666667,8.797496318817139,17.75553274154663,0.001,1000,True
302,11,3,0.45406951904296877,0.83525,8.65889573097229,26.515257358551025,0.001,1000,True
303,11,4,0.40395336200793586,0.855,8.347166538238525,34.98083567619324,0.001,1000,True
304,11,5,0.3712936848402023,0.8665166666666667,8.349297285079956,43.44631361961365,0.001,1000,True
305,11,6,0.3477527891596158,0.8743166666666666,8.601773023605347,52.159525871276855,0.001,1000,True
306,11,7,0.32916390548149743,0.8805166666666666,8.77338457107544,61.032856464385986,0.001,1000,True
307,11,8,0.31594982047875725,0.8846666666666667,8.695741653442383,69.83537268638611,0.001,1000,True
308,11,9,0.3049383600552877,0.8889,8.572414875030518,78.5130627155304,0.001,1000,True
309,11,10,0.29232561712463695,0.89295,8.903763771057129,87.51411604881287,0.001,1000,True
310,11,11,0.2801424873371919,0.8981666666666667,8.73799753189087,96.35598230361938,0.001,1000,True
311,11,12,0.2706739400823911,0.9019333333333334,8.677725553512573,105.13820219039917,0.001,1000,True
312,11,13,0.26228815416495005,0.9045,8.72934341430664,113.97517991065979,0.001,1000,True
313,11,14,0.2539239592850208,0.9083166666666667,8.784122943878174,122.86147141456604,0.001,1000,True
314,11,15,0.24530425493915875,0.9109333333333334,8.719012022018433,131.6810438632965,0.001,1000,True
315,11,16,0.23735614418983458,0.9136666666666666,8.873558521270752,140.65596961975098,0.001,1000,True
316,11,17,0.2298977685471376,0.91655,9.038790225982666,149.81713151931763,0.001,1000,True
317,11,18,0.22301560019453368,0.91895,8.903281927108765,158.82212042808533,0.001,1000,True
318,11,19,0.21613454322020212,0.9219833333333334,8.741167306900024,167.67112350463867,0.001,1000,True
319,11,20,0.2095234843591849,0.9245833333333333,8.936700820922852,176.7176594734192,0.001,1000,True
320,11,21,0.2029960165421168,0.9266333333333333,9.005063533782959,185.82401609420776,0.001,1000,True
321,11,22,0.19689247608184815,0.9293,8.922118663787842,194.83508205413818,0.001,1000,True
322,11,23,0.19109996184706687,0.9316166666666666,8.808823823928833,203.7478506565094,0.001,1000,True
323,11,24,0.18568624183535576,0.9332333333333334,9.048833131790161,212.89523124694824,0.001,1000,True
324,11,25,0.18077075903614362,0.9349333333333333,8.990467548370361,221.99538850784302,0.001,1000,True
325,11,26,0.17631552244226137,0.9359833333333333,8.791452407836914,230.88676929473877,0.001,1000,True
326,11,27,0.17225904688239096,0.9379,8.769209146499634,239.77196669578552,0.001,1000,True
327,11,28,0.16849287177125613,0.9395166666666667,8.850045204162598,248.71800303459167,0.001,1000,True
328,11,29,0.16440458620587986,0.9402666666666667,8.742568254470825,257.55973267555237,0.001,1000,True
329,11,30,0.15956255234777927,0.9425166666666667,8.807204008102417,266.46390438079834,0.001,1000,True
330,12,1,0.9309517204761505,0.6814833333333333,8.582838296890259,9.097954273223877,0.001,1000,False
331,12,2,0.5496017803748449,0.7931,8.64705204963684,17.842710256576538,0.001,1000,False
332,12,3,0.4653198967377345,0.8328333333333333,8.696167469024658,26.63449239730835,0.001,1000,False
333,12,4,0.40934596906105675,0.8538166666666667,8.643789529800415,35.38419055938721,0.001,1000,False
334,12,5,0.3733144367734591,0.8669833333333333,8.74037504196167,44.23023343086243,0.001,1000,False
335,12,6,0.3499922747413317,0.87515,8.621322870254517,52.9482057094574,0.001,1000,False
336,12,7,0.3329051087299983,0.8802833333333333,8.812539100646973,61.86534857749939,0.001,1000,False
337,12,8,0.3173713400959969,0.88565,8.778538703918457,70.74049758911133,0.001,1000,False
338,12,9,0.30038071299592656,0.89185,8.659464597702026,79.4738175868988,0.001,1000,False
339,12,10,0.2897962632278601,0.8953333333333333,8.574041604995728,88.1465003490448,0.001,1000,False
340,12,11,0.279869411389033,0.8987166666666667,8.636680126190186,96.8964433670044,0.001,1000,False
341,12,12,0.27105442360043525,0.9019166666666667,8.573598623275757,105.5823974609375,0.001,1000,False
342,12,13,0.26277795334657034,0.9053666666666667,8.687911987304688,114.3640296459198,0.001,1000,False
343,12,14,0.25457671483357747,0.9080166666666667,8.718127965927124,123.17848038673401,0.001,1000,False
344,12,15,0.24747141003608703,0.91055,8.647082567214966,131.93451189994812,0.001,1000,False
345,12,16,0.24053664430975913,0.9128166666666667,8.908036947250366,140.94774889945984,0.001,1000,False
346,12,17,0.2347426764667034,0.9149166666666667,8.710888385772705,149.76411485671997,0.001,1000,False
347,12,18,0.2300506537159284,0.9164,8.584373235702515,158.4500286579132,0.001,1000,False
348,12,19,0.2240631453692913,0.9183833333333333,8.584878921508789,167.14670300483704,0.001,1000,False
349,12,20,0.21741527194778124,0.92105,8.645691156387329,175.8951690196991,0.001,1000,False
350,12,21,0.21093238567312558,0.9232833333333333,8.770720481872559,184.78473496437073,0.001,1000,False
351,12,22,0.20431886613368988,0.9256,8.8112952709198,193.70059514045715,0.001,1000,False
352,12,23,0.19878282025456429,0.9275,8.670394897460938,202.46788048744202,0.001,1000,False
353,12,24,0.19425093804796537,0.92915,8.917480707168579,211.50040459632874,0.001,1000,False
354,12,25,0.19128618041674297,0.92995,8.680764198303223,220.28630900382996,0.001,1000,False
355,12,26,0.18888284713029863,0.9308,8.73556923866272,229.1392433643341,0.001,1000,False
356,12,27,0.1847264861067136,0.9323166666666667,8.550677299499512,237.78760242462158,0.001,1000,False
357,12,28,0.184022855758667,0.9322333333333334,8.534766912460327,246.42588996887207,0.001,1000,False
358,12,29,0.1793846004952987,0.93405,8.920582294464111,255.44658708572388,0.001,1000,False
359,12,30,0.17417818655570347,0.9364166666666667,8.793930768966675,264.3470001220703,0.001,1000,False
